Video,Quality,Status,TimeStall,Eid,Date,Time,Category
JMbBjKnUoC4,"hd2160,",1,0.033359939,5ir29,29/08/2022,18:55:23,playing
JMbBjKnUoC4,"hd1440,",1,0.104692825,4ir29,29/08/2022,18:55:22,playing
JMbBjKnUoC4,"hd2160,",0,390.601,5ir29,29/08/2022,19:01:53,ended
JMbBjKnUoC4,"hd2160,",0,390.601,4ir29,29/08/2022,19:01:53,ended
jAa58N4Jlos,"unknown,",-1,0,5pt29,29/08/2022,19:09:06,unstarted
jAa58N4Jlos,"unknown,",3,0,5pt29,29/08/2022,19:09:06,buffering
jAa58N4Jlos,"hd2160,",1,0.051081908,5pt29,29/08/2022,19:09:06,playing
jAa58N4Jlos,"unknown,",3,0,4pt29,29/08/2022,19:09:06,buffering
jAa58N4Jlos,"unknown,",-1,0,4pt29,29/08/2022,19:09:06,unstarted
jAa58N4Jlos,"hd1440,",1,0.120884107,4pt29,29/08/2022,19:09:07,playing
jAa58N4Jlos,"hd2160,",0,217.621,5pt29,29/08/2022,19:12:44,ended
jAa58N4Jlos,"hd2160,",0,217.621,4pt29,29/08/2022,19:12:45,ended
JMbBjKnUoC4,"unknown,",-1,0,5me29,29/08/2022,19:17:56,unstarted
JMbBjKnUoC4,"unknown,",3,0,5me29,29/08/2022,19:17:56,buffering
JMbBjKnUoC4,"hd2160,",1,0.080222964,5me29,29/08/2022,19:17:57,playing
JMbBjKnUoC4,"unknown,",-1,0,4me29,29/08/2022,19:17:58,unstarted
JMbBjKnUoC4,"unknown,",3,0,4me29,29/08/2022,19:17:58,buffering
JMbBjKnUoC4,"hd2160,",1,0.201108922,4me29,29/08/2022,19:17:59,playing
JMbBjKnUoC4,"hd2160,",2,308.826267,4me29,29/08/2022,19:23:08,paused
JMbBjKnUoC4,"hd2160,",1,308.8343609,4me29,29/08/2022,19:23:47,playing
JMbBjKnUoC4,"hd2160,",3,385.931457,5me29,29/08/2022,19:24:24,buffering
JMbBjKnUoC4,"hd2160,",0,390.601,4me29,29/08/2022,19:25:10,ended
9ZfN87gSjvI,"unknown,",3,0,5av29,29/08/2022,19:26:36,buffering
9ZfN87gSjvI,"unknown,",-1,0,5av29,29/08/2022,19:26:36,unstarted
9ZfN87gSjvI,"hd2160,",1,0.081451969,5av29,29/08/2022,19:26:37,playing
9ZfN87gSjvI,"unknown,",-1,0,4av29,29/08/2022,19:26:38,unstarted
9ZfN87gSjvI,"unknown,",3,0,4av29,29/08/2022,19:26:38,buffering
9ZfN87gSjvI,"hd2160,",1,0.077400093,4av29,29/08/2022,19:26:39,playing
9ZfN87gSjvI,"hd2160,",0,257.241,5av29,29/08/2022,19:30:54,ended
9ZfN87gSjvI,"hd1440,",0,257.241,4av29,29/08/2022,19:30:57,ended
jAa58N4Jlos,"unknown,",3,0,5ay29,29/08/2022,19:32:24,buffering
jAa58N4Jlos,"unknown,",-1,0,5ay29,29/08/2022,19:32:24,unstarted
jAa58N4Jlos,"hd2160,",1,0.034494021,5ay29,29/08/2022,19:32:25,playing
jAa58N4Jlos,"unknown,",-1,0,4ay29,29/08/2022,19:32:26,unstarted
jAa58N4Jlos,"unknown,",3,0,4ay29,29/08/2022,19:32:26,buffering
jAa58N4Jlos,"hd1440,",1,0.127009952,4ay29,29/08/2022,19:32:27,playing
jAa58N4Jlos,"hd2160,",0,217.621,5ay29,29/08/2022,19:36:03,ended
jAa58N4Jlos,"hd2160,",0,217.621,4ay29,29/08/2022,19:36:05,ended
Baur2Ypgd60,"unknown,",-1,0,5a30,30/08/2022,15:53:54,unstarted
Baur2Ypgd60,"unknown,",3,0,5a30,30/08/2022,15:53:54,buffering
Baur2Ypgd60,"unknown,",-1,0,4a30,30/08/2022,15:53:53,unstarted
Baur2Ypgd60,"unknown,",3,0,4a30,30/08/2022,15:53:53,buffering
Baur2Ypgd60,"hd2160,",1,0.125655954,5a30,30/08/2022,15:53:55,playing
Baur2Ypgd60,"hd2160,",1,0.090496177,4a30,30/08/2022,15:53:55,playing
Baur2Ypgd60,"hd2160,",0,204.941,5a30,30/08/2022,15:57:20,ended
Baur2Ypgd60,"hd2160,",0,204.941,4a30,30/08/2022,15:57:20,ended
JMbBjKnUoC4,"unknown,",-1,0,5p30,30/08/2022,15:58:38,unstarted
JMbBjKnUoC4,"unknown,",3,0,5p30,30/08/2022,15:58:38,buffering
JMbBjKnUoC4,"hd2160,",1,0.036650053,5p30,30/08/2022,15:58:39,playing
Baur2Ypgd60,"unknown,",3,0,5i30,30/08/2022,16:17:38,buffering
Baur2Ypgd60,"unknown,",-1,0,5i30,30/08/2022,16:17:38,unstarted
Baur2Ypgd60,"unknown,",-1,0,4i30,30/08/2022,16:17:36,unstarted
Baur2Ypgd60,"unknown,",3,0,4i30,30/08/2022,16:17:36,buffering
Baur2Ypgd60,"hd1440,",1,0.049029928,4i30,30/08/2022,16:17:38,playing
Baur2Ypgd60,"hd2160,",1,0.053800126,5i30,30/08/2022,16:17:39,playing
Baur2Ypgd60,"hd2160,",0,204.941,5i30,30/08/2022,16:21:04,ended
Baur2Ypgd60,"hd2160,",0,204.941,4i30,30/08/2022,16:21:03,ended
9ZfN87gSjvI,"unknown,",-1,0,5o30,30/08/2022,16:45:06,unstarted
9ZfN87gSjvI,"unknown,",3,0,5o30,30/08/2022,16:45:06,buffering
9ZfN87gSjvI,"hd2160,",1,0.050528044,5o30,30/08/2022,16:45:10,playing
9ZfN87gSjvI,"unknown,",-1,0,4o30,30/08/2022,16:45:09,unstarted
9ZfN87gSjvI,"unknown,",3,0,4o30,30/08/2022,16:45:09,buffering
9ZfN87gSjvI,"hd1440,",1,0.048903011,4o30,30/08/2022,16:45:10,playing
9ZfN87gSjvI,"hd1440,",3,5.361479,4o30,30/08/2022,16:45:16,buffering
9ZfN87gSjvI,"hd1440,",1,5.594053135,4o30,30/08/2022,16:45:29,playing
9ZfN87gSjvI,"hd2160,",3,25.965489,5o30,30/08/2022,16:45:36,buffering
9ZfN87gSjvI,"large,",3,13.556538,4o30,30/08/2022,16:45:38,buffering
9ZfN87gSjvI,"large,",1,13.80050021,4o30,30/08/2022,16:45:44,playing
9ZfN87gSjvI,"hd1080,",1,26.22816698,5o30,30/08/2022,16:46:08,playing
9ZfN87gSjvI,"hd1080,",3,29.64844,5o30,30/08/2022,16:46:12,buffering
9ZfN87gSjvI,"hd1080,",1,29.89799999,5o30,30/08/2022,16:46:17,playing
9ZfN87gSjvI,"hd1080,",3,129.766327,4o30,30/08/2022,16:47:40,buffering
9ZfN87gSjvI,"small,",1,129.9965,4o30,30/08/2022,16:47:49,playing
9ZfN87gSjvI,"medium,",0,257.241,4o30,30/08/2022,16:49:56,ended
9ZfN87gSjvI,"hd2160,",0,257.241,5o30,30/08/2022,16:50:05,ended
9ZfN87gSjvI,"unknown,",-1,0,5po30,30/08/2022,16:51:58,unstarted
9ZfN87gSjvI,"unknown,",3,0,5po30,30/08/2022,16:51:58,buffering
9ZfN87gSjvI,"unknown,",-1,0,4po30,30/08/2022,16:51:55,unstarted
9ZfN87gSjvI,"unknown,",3,0,4po30,30/08/2022,16:51:56,buffering
9ZfN87gSjvI,"hd2160,",-1,0.025924,5po30,30/08/2022,16:51:59,unstarted
9ZfN87gSjvI,"hd2160,",1,0.046923908,5po30,30/08/2022,16:51:59,playing
9ZfN87gSjvI,"small,",1,0.146569832,4po30,30/08/2022,16:51:57,playing
9ZfN87gSjvI,"hd2160,",0,257.241,5po30,30/08/2022,16:56:17,ended
9ZfN87gSjvI,"hd2160,",0,257.241,4po30,30/08/2022,16:56:14,ended
Baur2Ypgd60,"unknown,",-1,0,4ae30,30/08/2022,16:57:53,unstarted
Baur2Ypgd60,"unknown,",3,0,4ae30,30/08/2022,16:57:53,buffering
Baur2Ypgd60,"unknown,",-1,0,5ae30,30/08/2022,16:57:56,unstarted
Baur2Ypgd60,"unknown,",3,0,5ae30,30/08/2022,16:57:56,buffering
Baur2Ypgd60,"hd2160,",1,0.096621147,4ae30,30/08/2022,16:57:54,playing
Baur2Ypgd60,"hd2160,",1,0.034263846,5ae30,30/08/2022,16:57:57,playing
Baur2Ypgd60,"hd2160,",3,114.351333,5ae30,30/08/2022,16:59:53,buffering
Baur2Ypgd60,"hd2160,",2,116.713835,4ae30,30/08/2022,16:59:51,paused
Baur2Ypgd60,"unknown,",-1,0,4m30,30/08/2022,17:00:57,unstarted
Baur2Ypgd60,"unknown,",3,0,4m30,30/08/2022,17:00:57,buffering
Baur2Ypgd60,"hd2160,",1,0.017005093,4m30,30/08/2022,17:00:58,playing
Baur2Ypgd60,"unknown,",-1,0,5m30,30/08/2022,17:01:01,unstarted
Baur2Ypgd60,"unknown,",3,0,5m30,30/08/2022,17:01:01,buffering
Baur2Ypgd60,"hd2160,",1,0.125727031,5m30,30/08/2022,17:01:02,playing
Baur2Ypgd60,"hd2160,",3,66.152125,4m30,30/08/2022,17:02:04,buffering
Baur2Ypgd60,"hd1080,",3,74.566326,5m30,30/08/2022,17:02:17,buffering
Baur2Ypgd60,"hd1080,",1,74.66477893,5m30,30/08/2022,17:02:17,playing
Baur2Ypgd60,"hd2160,",1,66.38567797,4m30,30/08/2022,17:02:29,playing
Baur2Ypgd60,"hd2160,",0,204.941,5m30,30/08/2022,17:04:27,ended
jAa58N4Jlos,"unknown,",-1,0,5m30,30/08/2022,17:04:39,unstarted
jAa58N4Jlos,"unknown,",3,0,5m30,30/08/2022,17:04:39,buffering
jAa58N4Jlos,"hd2160,",-1,0,5m30,30/08/2022,17:04:39,unstarted
jAa58N4Jlos,"hd2160,",1,0.018632949,5m30,30/08/2022,17:04:41,playing
Baur2Ypgd60,"hd2160,",0,204.941,4m30,30/08/2022,17:04:48,ended
jAa58N4Jlos,"unknown,",-1,0,4m30,30/08/2022,17:05:00,unstarted
jAa58N4Jlos,"unknown,",3,0,4m30,30/08/2022,17:05:00,buffering
jAa58N4Jlos,"hd2160,",-1,0,4m30,30/08/2022,17:05:00,unstarted
jAa58N4Jlos,"hd2160,",1,0.045209897,4m30,30/08/2022,17:05:01,playing
jAa58N4Jlos,"hd1440,",3,138.115823,4m30,30/08/2022,17:07:20,buffering
jAa58N4Jlos,"large,",1,138.3174839,4m30,30/08/2022,17:07:30,playing
jAa58N4Jlos,"hd720,",3,143.74833,4m30,30/08/2022,17:07:36,buffering
jAa58N4Jlos,"hd1080,",1,144.0609752,4m30,30/08/2022,17:07:47,playing
jAa58N4Jlos,"hd2160,",0,217.621,5m30,30/08/2022,17:08:19,ended
jAa58N4Jlos,"hd1080,",0,217.621,4m30,30/08/2022,17:09:00,ended
Baur2Ypgd60,"unknown,",3,0,5at30,30/08/2022,17:10:22,buffering
Baur2Ypgd60,"unknown,",-1,0,5at30,30/08/2022,17:10:22,unstarted
Baur2Ypgd60,"unknown,",3,0,4at30,30/08/2022,17:10:19,buffering
Baur2Ypgd60,"unknown,",-1,0,4at30,30/08/2022,17:10:19,unstarted
Baur2Ypgd60,"large,",1,0.031662114,4at30,30/08/2022,17:10:21,playing
Baur2Ypgd60,"hd2160,",1,0.042807011,5at30,30/08/2022,17:10:23,playing
Baur2Ypgd60,"hd720,",3,4.260708,4at30,30/08/2022,17:10:25,buffering
Baur2Ypgd60,"hd720,",1,4.418500114,4at30,30/08/2022,17:10:27,playing
Baur2Ypgd60,"hd2160,",0,204.941,5at30,30/08/2022,17:13:48,ended
Baur2Ypgd60,"hd720,",0,204.941,4at30,30/08/2022,17:13:48,ended
Baur2Ypgd60,"unknown,",-1,0,5aer30,30/08/2022,19:11:16,unstarted
Baur2Ypgd60,"unknown,",3,0,5aer30,30/08/2022,19:11:16,buffering
Baur2Ypgd60,"hd2160,",1,0.089610074,5aer30,30/08/2022,19:11:17,playing
Baur2Ypgd60,"unknown,",-1,0,4aer30,30/08/2022,19:11:15,unstarted
Baur2Ypgd60,"unknown,",3,0,4aer30,30/08/2022,19:11:15,buffering
Baur2Ypgd60,"hd720,",1,0.049703876,4aer30,30/08/2022,19:11:17,playing
Baur2Ypgd60,"hd2160,",0,204.941,5aer30,30/08/2022,19:14:42,ended
Baur2Ypgd60,"hd1440,",0,204.941,4aer30,30/08/2022,19:14:42,ended
Baur2Ypgd60,"unknown,",3,0,4i30,31/08/2022,17:40:06,buffering
Baur2Ypgd60,"unknown,",-1,0,4i30,31/08/2022,17:40:06,unstarted
Baur2Ypgd60,"unknown,",-1,0,5i30,31/08/2022,17:40:07,unstarted
Baur2Ypgd60,"unknown,",3,0,5i30,31/08/2022,17:40:07,buffering
Baur2Ypgd60,"hd1440,",1,0.081838105,4i30,31/08/2022,17:40:08,playing
Baur2Ypgd60,"hd2160,",1,0.023292939,5i30,31/08/2022,17:40:08,playing
Baur2Ypgd60,"hd2160,",0,204.941,4i30,31/08/2022,17:43:33,ended
Baur2Ypgd60,"hd2160,",0,204.941,5i30,31/08/2022,17:43:33,ended
JMbBjKnUoC4,"unknown,",-1,0,5p31,31/08/2022,17:45:14,unstarted
JMbBjKnUoC4,"unknown,",3,0,5p31,31/08/2022,17:45:14,buffering
JMbBjKnUoC4,"unknown,",-1,0,4p31,31/08/2022,17:45:13,unstarted
JMbBjKnUoC4,"unknown,",3,0,4p31,31/08/2022,17:45:13,buffering
JMbBjKnUoC4,"hd2160,",1,0.080106922,5p31,31/08/2022,17:45:15,playing
JMbBjKnUoC4,"hd2160,",1,0.170691082,4p31,31/08/2022,17:45:15,playing
JMbBjKnUoC4,"hd2160,",2,381.866573,4p31,31/08/2022,17:51:37,paused
JMbBjKnUoC4,"hd2160,",3,385.088,5p31,31/08/2022,17:51:41,buffering
jAa58N4Jlos,"unknown,",3,0,4a31,31/08/2022,17:55:51,buffering
jAa58N4Jlos,"unknown,",-1,0,4a31,31/08/2022,17:55:51,unstarted
jAa58N4Jlos,"unknown,",-1,0,5a31,31/08/2022,17:55:52,unstarted
jAa58N4Jlos,"unknown,",3,0,5a31,31/08/2022,17:55:52,buffering
jAa58N4Jlos,"hd2160,",1,0.081301994,5a31,31/08/2022,17:55:53,playing
jAa58N4Jlos,"hd2160,",1,0.095458099,4a31,31/08/2022,17:55:53,playing
jAa58N4Jlos,"hd2160,",0,217.621,5a31,31/08/2022,17:59:31,ended
jAa58N4Jlos,"hd2160,",0,217.621,4a31,31/08/2022,17:59:30,ended
9ZfN87gSjvI,"unknown,",-1,0,5ar31,31/08/2022,18:01:34,unstarted
9ZfN87gSjvI,"unknown,",3,0,5ar31,31/08/2022,18:01:34,buffering
9ZfN87gSjvI,"unknown,",-1,0,4ar31,31/08/2022,18:01:34,unstarted
9ZfN87gSjvI,"unknown,",3,0,4ar31,31/08/2022,18:01:34,buffering
9ZfN87gSjvI,"hd2160,",1,0.020935918,5ar31,31/08/2022,18:01:35,playing
9ZfN87gSjvI,"hd2160,",1,0.077851846,4ar31,31/08/2022,18:01:36,playing
9ZfN87gSjvI,"hd2160,",0,257.241,5ar31,31/08/2022,18:05:53,ended
9ZfN87gSjvI,"hd2160,",0,257.241,4ar31,31/08/2022,18:05:53,ended
Baur2Ypgd60,"unknown,",3,0,4m7sep,07/09/2022,3:58:09,buffering
Baur2Ypgd60,"unknown,",-1,0,4m7sep,07/09/2022,3:58:09,unstarted
Baur2Ypgd60,"unknown,",3,0,5m7sep,07/09/2022,3:58:11,buffering
Baur2Ypgd60,"unknown,",-1,0,5m7sep,07/09/2022,3:58:11,unstarted
Baur2Ypgd60,"tiny,",1,0.284826074,4m7sep,07/09/2022,3:58:10,playing
Baur2Ypgd60,"hd1440,",1,0.067744135,5m7sep,07/09/2022,3:58:12,playing
Baur2Ypgd60,"hd1440,",3,4.170331,5m7sep,07/09/2022,3:58:16,buffering
Baur2Ypgd60,"hd1440,",1,4.418500114,5m7sep,07/09/2022,3:58:17,playing
Baur2Ypgd60,"hd1440,",2,29.409604,5m7sep,07/09/2022,3:58:42,paused
Baur2Ypgd60,"hd1440,",1,29.69013001,5m7sep,07/09/2022,3:58:53,playing
Baur2Ypgd60,"hd1440,",0,204.941,4m7sep,07/09/2022,4:01:34,ended
Baur2Ypgd60,"hd2160,",0,204.941,5m7sep,07/09/2022,4:01:48,ended
JMbBjKnUoC4,"unknown,",-1,0,5m7sep,07/09/2022,4:02:11,unstarted
JMbBjKnUoC4,"unknown,",3,0,5m7sep,07/09/2022,4:02:11,buffering
JMbBjKnUoC4,"hd2160,",-1,0,5m7sep,07/09/2022,4:02:11,unstarted
JMbBjKnUoC4,"unknown,",-1,0,4m7sep,07/09/2022,4:02:10,unstarted
JMbBjKnUoC4,"unknown,",3,0,4m7sep,07/09/2022,4:02:10,buffering
JMbBjKnUoC4,"hd1440,",-1,0,4m7sep,07/09/2022,4:02:10,unstarted
JMbBjKnUoC4,"hd2160,",1,0.012804855,5m7sep,07/09/2022,4:02:14,playing
JMbBjKnUoC4,"hd2160,",1,0.047489897,4m7sep,07/09/2022,4:02:12,playing
JMbBjKnUoC4,"hd2160,",2,130.338682,5m7sep,07/09/2022,4:04:25,paused
JMbBjKnUoC4,"hd2160,",2,149.485709,4m7sep,07/09/2022,4:04:42,paused
JMbBjKnUoC4,"hd2160,",1,130.361728,5m7sep,07/09/2022,4:04:45,playing
jAa58N4Jlos,"unknown,",3,0,5m37s,07/09/2022,4:23:32,buffering
jAa58N4Jlos,"unknown,",-1,0,5m37s,07/09/2022,4:23:32,unstarted
jAa58N4Jlos,"large,",1,0.089404943,5m37s,07/09/2022,4:23:33,playing
jAa58N4Jlos,"unknown,",3,0,4m37s,07/09/2022,4:23:31,buffering
jAa58N4Jlos,"unknown,",-1,0,4m37s,07/09/2022,4:23:31,unstarted
jAa58N4Jlos,"hd2160,",1,0.201910971,4m37s,07/09/2022,4:23:33,playing
jAa58N4Jlos,"large,",0,217.621,5m37s,07/09/2022,4:27:11,ended
jAa58N4Jlos,"hd2160,",0,217.621,4m37s,07/09/2022,4:27:10,ended
9GvTYd5hG_g,"unknown,",-1,0,5i7s,08/09/2022,15:24:43,unstarted
9GvTYd5hG_g,"unknown,",3,0,5i7s,08/09/2022,15:24:43,buffering
9GvTYd5hG_g,"hd1440,",1,0.026189053,5i7s,08/09/2022,15:24:44,playing
9GvTYd5hG_g,"hd2160,",0,227.801,5i7s,08/09/2022,15:28:32,ended
VMs0yEVC00A,"unknown,",-1,0,5i7s2,08/09/2022,15:31:25,unstarted
VMs0yEVC00A,"unknown,",3,0,5i7s2,08/09/2022,15:31:25,buffering
VMs0yEVC00A,"unknown,",3,0,4i7s2,08/09/2022,15:31:25,buffering
VMs0yEVC00A,"unknown,",-1,0,4i7s2,08/09/2022,15:31:25,unstarted
VMs0yEVC00A,"large,",1,0.019790135,5i7s2,08/09/2022,15:31:26,playing
VMs0yEVC00A,"hd1080,",1,0.150618903,4i7s2,08/09/2022,15:31:35,playing
VMs0yEVC00A,"hd1080,",3,3.862419,4i7s2,08/09/2022,15:31:39,buffering
VMs0yEVC00A,"hd1080,",1,4.091593063,4i7s2,08/09/2022,15:31:42,playing
VMs0yEVC00A,"large,",0,270.421,5i7s2,08/09/2022,15:35:57,ended
VMs0yEVC00A,"hd2160,",0,270.421,4i7s2,08/09/2022,15:36:09,ended
oh904_HdkwY,"unknown,",-1,0,4p7s,08/09/2022,16:08:26,unstarted
oh904_HdkwY,"unknown,",3,0,4p7s,08/09/2022,16:08:26,buffering
oh904_HdkwY,"unknown,",3,0,5p7s,08/09/2022,16:08:26,buffering
oh904_HdkwY,"unknown,",-1,0,5p7s,08/09/2022,16:08:26,unstarted
oh904_HdkwY,"hd2160,",1,0.025448825,5p7s,08/09/2022,16:08:28,playing
oh904_HdkwY,"hd1440,",1,0.096569042,4p7s,08/09/2022,16:08:28,playing
oh904_HdkwY,"hd2160,",0,191.301,5p7s,08/09/2022,16:11:39,ended
oh904_HdkwY,"hd2160,",0,191.301,4p7s,08/09/2022,16:11:39,ended
oh904_HdkwY,"unknown,",-1,0,4p7s2,08/09/2022,16:14:25,unstarted
oh904_HdkwY,"unknown,",3,0,4p7s2,08/09/2022,16:14:25,buffering
oh904_HdkwY,"unknown,",3,0,5p7s2,08/09/2022,16:14:26,buffering
oh904_HdkwY,"unknown,",-1,0,5p7s2,08/09/2022,16:14:26,unstarted
oh904_HdkwY,"hd2160,",1,0.132092809,4p7s2,08/09/2022,16:14:27,playing
oh904_HdkwY,"hd2160,",1,0.070088067,5p7s2,08/09/2022,16:14:27,playing
oh904_HdkwY,"hd2160,",2,188.206507,5p7s2,08/09/2022,16:17:36,paused
oh904_HdkwY,"hd2160,",0,191.301,4p7s2,08/09/2022,16:17:38,ended
LXb3EKWsInQ,"unknown,",-1,0,4m7s,08/09/2022,16:25:37,unstarted
LXb3EKWsInQ,"unknown,",3,0,4m7s,08/09/2022,16:25:37,buffering
LXb3EKWsInQ,"hd2160,",1,0.049434876,4m7s,08/09/2022,16:25:40,playing
LXb3EKWsInQ,"unknown,",-1,0,5m7s,08/09/2022,16:25:42,unstarted
LXb3EKWsInQ,"unknown,",3,0,5m7s,08/09/2022,16:25:42,buffering
LXb3EKWsInQ,"large,",1,0.05533292,5m7s,08/09/2022,16:25:43,playing
LXb3EKWsInQ,"hd2160,",3,177.740328,4m7s,08/09/2022,16:28:37,buffering
LXb3EKWsInQ,"large,",1,177.9988459,4m7s,08/09/2022,16:28:59,playing
LXb3EKWsInQ,"large,",0,313.801,5m7s,08/09/2022,16:30:57,ended
LXb3EKWsInQ,"hd2160,",0,313.801,4m7s,08/09/2022,16:31:15,ended
CHSnz0bCaUk,"unknown,",3,0,5m7s,08/09/2022,16:31:32,buffering
CHSnz0bCaUk,"unknown,",-1,0,5m7s,08/09/2022,16:31:32,unstarted
CHSnz0bCaUk,"large,",-1,0,5m7s,08/09/2022,16:31:33,unstarted
CHSnz0bCaUk,"unknown,",-1,0,4m7s,08/09/2022,16:31:42,unstarted
CHSnz0bCaUk,"unknown,",3,0,4m7s,08/09/2022,16:31:42,buffering
CHSnz0bCaUk,"hd2160,",-1,0,4m7s,08/09/2022,16:31:42,unstarted
CHSnz0bCaUk,"large,",1,0.04445299,5m7s,08/09/2022,16:31:43,playing
CHSnz0bCaUk,"hd2160,",3,0.038234,4m7s,08/09/2022,16:31:44,buffering
CHSnz0bCaUk,"hd2160,",1,0.120443887,4m7s,08/09/2022,16:31:45,playing
CHSnz0bCaUk,"hd1440,",3,6.838763,4m7s,08/09/2022,16:31:51,buffering
CHSnz0bCaUk,"hd1440,",1,7.021582969,4m7s,08/09/2022,16:31:54,playing
CHSnz0bCaUk,"hd2160,",3,33.00647,4m7s,08/09/2022,16:32:20,buffering
CHSnz0bCaUk,"hd2160,",1,33.18406504,4m7s,08/09/2022,16:32:20,playing
CHSnz0bCaUk,"hd1440,",3,61.628737,5m7s,08/09/2022,16:32:45,buffering
CHSnz0bCaUk,"hd1440,",1,61.67447102,5m7s,08/09/2022,16:32:46,playing
CHSnz0bCaUk,"hd1440,",0,267.601,5m7s,08/09/2022,16:36:13,ended
CHSnz0bCaUk,"hd1440,",0,267.601,4m7s,08/09/2022,16:36:15,ended
jAa58N4Jlos,"unknown,",-1,0,4a7s,08/09/2022,16:39:29,unstarted
jAa58N4Jlos,"unknown,",3,0,4a7s,08/09/2022,16:39:29,buffering
jAa58N4Jlos,"unknown,",-1,0,5a7s,08/09/2022,16:39:31,unstarted
jAa58N4Jlos,"unknown,",3,0,5a7s,08/09/2022,16:39:31,buffering
jAa58N4Jlos,"hd1440,",1,0.059367063,4a7s,08/09/2022,16:39:31,playing
jAa58N4Jlos,"hd1440,",1,0.040767114,5a7s,08/09/2022,16:39:32,playing
jAa58N4Jlos,"hd2160,",0,217.621,4a7s,08/09/2022,16:43:08,ended
jAa58N4Jlos,"hd1440,",0,217.621,5a7s,08/09/2022,16:43:10,ended
9GvTYd5hG_g,"unknown,",-1,0,5pt7s,08/09/2022,16:45:31,unstarted
9GvTYd5hG_g,"unknown,",3,0,5pt7s,08/09/2022,16:45:31,buffering
9GvTYd5hG_g,"hd1440,",1,0.050607941,5pt7s,08/09/2022,16:45:32,playing
9GvTYd5hG_g,"unknown,",-1,0,4pt7s,08/09/2022,16:45:31,unstarted
9GvTYd5hG_g,"unknown,",3,0,4pt7s,08/09/2022,16:45:31,buffering
9GvTYd5hG_g,"hd1440,",1,0.094868084,4pt7s,08/09/2022,16:45:32,playing
9GvTYd5hG_g,"hd1440,",0,227.801,5pt7s,08/09/2022,16:49:20,ended
9GvTYd5hG_g,"hd2160,",0,227.801,4pt7s,08/09/2022,16:49:20,ended
9GvTYd5hG_g,"unknown,",-1,0,4m8s,09/09/2022,15:18:07,unstarted
9GvTYd5hG_g,"unknown,",3,0,4m8s,09/09/2022,15:18:07,buffering
9GvTYd5hG_g,"medium,",-1,0,4m8s,09/09/2022,15:18:08,unstarted
9GvTYd5hG_g,"medium,",3,0,4m8s,09/09/2022,15:18:12,buffering
9GvTYd5hG_g,"medium,",1,0.086000042,4m8s,09/09/2022,15:18:12,playing
9GvTYd5hG_g,"large,",2,167.7431529,4m8s,09/09/2022,15:21:05,paused
9GvTYd5hG_g,"large,",3,168.8312166,4m8s,09/09/2022,15:21:07,buffering
9GvTYd5hG_g,"large,",1,168.9332171,4m8s,09/09/2022,15:21:07,playing
9GvTYd5hG_g,"hd2160,",3,190.531217,4m8s,09/09/2022,15:21:29,buffering
9GvTYd5hG_g,"hd2160,",1,190.654217,4m8s,09/09/2022,15:21:33,playing
9GvTYd5hG_g,"hd2160,",0,227.801,4m8s,09/09/2022,15:22:10,ended
VMs0yEVC00A,"unknown,",-1,0,4m8s,09/09/2022,15:22:28,unstarted
VMs0yEVC00A,"unknown,",3,0,4m8s,09/09/2022,15:22:28,buffering
VMs0yEVC00A,"medium,",-1,0,4m8s,09/09/2022,15:22:28,unstarted
VMs0yEVC00A,"large,",1,0.013000011,4m8s,09/09/2022,15:22:41,playing
VMs0yEVC00A,"hd2160,",3,5.7935,4m8s,09/09/2022,15:22:47,buffering
VMs0yEVC00A,"hd2160,",1,5.835500093,4m8s,09/09/2022,15:22:51,playing
VMs0yEVC00A,"hd2160,",3,16.6625,4m8s,09/09/2022,15:23:02,buffering
VMs0yEVC00A,"hd2160,",1,16.75449993,4m8s,09/09/2022,15:23:04,playing
VMs0yEVC00A,"hd2160,",3,18.3335,4m8s,09/09/2022,15:23:05,buffering
VMs0yEVC00A,"hd2160,",1,18.39149996,4m8s,09/09/2022,15:23:08,playing
VMs0yEVC00A,"hd2160,",3,22.1935,4m8s,09/09/2022,15:23:12,buffering
VMs0yEVC00A,"hd2160,",1,22.2535002,4m8s,09/09/2022,15:23:13,playing
VMs0yEVC00A,"hd2160,",3,46.0695,4m8s,09/09/2022,15:23:37,buffering
VMs0yEVC00A,"hd2160,",1,46.12649997,4m8s,09/09/2022,15:24:10,playing
VMs0yEVC00A,"hd2160,",3,51.2135,4m8s,09/09/2022,15:24:15,buffering
VMs0yEVC00A,"hd2160,",1,51.2594998,4m8s,09/09/2022,15:24:20,playing
VMs0yEVC00A,"hd2160,",3,56.3135,4m8s,09/09/2022,15:24:25,buffering
VMs0yEVC00A,"hd2160,",1,56.36349988,4m8s,09/09/2022,15:24:27,playing
VMs0yEVC00A,"hd2160,",3,58.6435,4m8s,09/09/2022,15:24:29,buffering
VMs0yEVC00A,"hd2160,",1,58.74449988,4m8s,09/09/2022,15:24:34,playing
VMs0yEVC00A,"hd2160,",3,204.7935,4m8s,09/09/2022,15:27:00,buffering
VMs0yEVC00A,"hd2160,",1,204.8405,4m8s,09/09/2022,15:27:02,playing
VMs0yEVC00A,"hd2160,",3,209.9135,4m8s,09/09/2022,15:27:07,buffering
VMs0yEVC00A,"hd2160,",1,209.9584999,4m8s,09/09/2022,15:27:11,playing
VMs0yEVC00A,"hd2160,",0,270.421,4m8s,09/09/2022,15:28:11,ended
