ID,Stall,Quality,Time,CQI1,CQI2,CQI3,cSTD CQI,cMajority,c25 P,c50 P,c75 P,RSRP1,RSRP2,RSRP3,pMajority,p25 P,p50 P,p75 P,RSRQ1,RSRQ2,RSRQ3,qMajority,q25 P,q50 P,q75 P,SNR1,SNR2,SNR3,sMajority,s25 P,s50 P,s75 P
4M8s,Yes,"hd2160,",15:24:29,12,8,6,2.494438258,12,7,8,10,-100,-100,-98,-100,-100,-100,-99,-12,-12,-11,-12,-12,-12,-11.5,9,9,5,9,7,9,9
4M8s,Yes,"hd2160,",15:27:00,11,11,11,0,11,11,11,11,-86,-87,-87,-87,-87,-87,-86.5,-13,-13,-13,-13,-13,-13,-13,3,2,2,2,2,2,2.5
4M8s,Yes,"hd2160,",15:27:07,4,4,4,0,4,4,4,4,-93,-93,-92,-93,-93,-93,-92.5,-17,-17,-15,-17,-17,-17,-16,-5,-5,-6,-5,-5.5,-5,-5
5M8s2,Yes,"unknown,",15:30:42,8,8,10,0.9428090416,8,8,8,9,-106,-106,-105,-106,-106,-106,-105.5,-12,-12,-10,-12,-12,-12,-11,0,0,4,0,0,0,2
5M8s2,Yes,"hd2160,",15:31:02,10,10,10,0,10,10,10,10,-107,-106,-106,-106,-106.5,-106,-106,-3,-3,-3,-3,-3,-3,-3,15,16,16,16,15.5,16,16
5M8s2,Yes,"hd2160,",15:34:22,4,4,4,0,4,4,4,4,-129,-129,-129,-129,-129,-129,-129,-15,-15,-15,-15,-15,-15,-15,-4,-4,-4,-4,-4,-4,-4
5M8s2,Yes,"hd2160,",15:34:40,9,9,6,1.414213562,9,7.5,9,9,-102,-102,-99,-102,-102,-102,-100.5,-15,-15,-11,-15,-15,-15,-13,1,1,7,1,1,1,4
5M8s2,Yes,"hd2160,",15:34:44,11,10,10,0.4714045208,10,10,10,10.5,-97,-95,-95,-95,-96,-95,-95,-13,-12,-12,-12,-12.5,-12,-12,6,8,8,8,7,8,8
5A9s,Yes,"unknown,",15:52:11,15,11,11,1.885618083,11,11,11,13,-84,-84,-80,-84,-84,-84,-82,-3,-3,-3,-3,-3,-3,-3,21,21,21,21,21,21,21
4A9s,Yes,"unknown,",15:52:09,13,10,10,1.414213562,10,10,10,11.5,-77,-77,-78,-77,-77.5,-77,-77,-14,-14,-15,-14,-14.5,-14,-14,11,11,11,11,11,11,11
4A9s,Yes,"hd2160,",15:52:25,9,9,8,0.4714045208,9,8.5,9,9,-80,-80,-80,-80,-80,-80,-80,-12,-12,-13,-12,-12.5,-12,-12,14,14,12,14,13,14,14
5A9s,Yes,"large,",15:52:35,12,12,11,0.4714045208,12,11.5,12,12,-83,-83,-88,-83,-85.5,-83,-83,-3,-3,-3,-3,-3,-3,-3,21,21,19,21,20,21,21
4A9s,Yes,"hd2160,",15:52:33,9,13,13,1.885618083,13,11,13,13,-81,-84,-84,-84,-84,-84,-82.5,-9,-10,-10,-10,-10,-10,-9.5,10,12,12,12,11,12,12
4A9s,Yes,"hd2160,",15:52:36,13,13,13,0,13,13,13,13,-83,-83,-83,-83,-83,-83,-83,-12,-12,-12,-12,-12,-12,-12,12,12,12,12,12,12,12
5A9s,Yes,"hd2160,",15:52:42,11,14,14,1.414213562,14,12.5,14,14,-84,-85,-85,-85,-85,-85,-84.5,-3,-3,-3,-3,-3,-3,-3,18,20,20,20,19,20,20
4A9s,Yes,"hd2160,",15:52:40,13,13,13,0,13,13,13,13,-83,-83,-82,-83,-83,-83,-82.5,-11,-11,-11,-11,-11,-11,-11,12,12,13,12,12,12,12.5
4A9s,Yes,"hd2160,",15:52:47,13,13,13,0,13,13,13,13,-81,-81,-81,-81,-81,-81,-81,-12,-12,-10,-12,-12,-12,-11,13,13,14,13,13,13,13.5
4A9s2,Yes,"medium,",16:01:31,13,10,7,2.449489743,13,8.5,10,11.5,-87,-82,-82,-82,-84.5,-82,-82,-8,-9,-9,-9,-9,-9,-8.5,6,12,12,12,9,12,12
5A9s2,Yes,"unknown,",16:01:34,9,8,8,0.4714045208,8,8,8,8.5,-81,-81,-76,-81,-81,-81,-78.5,-3,-3,-3,-3,-3,-3,-3,21,21,22,21,21,21,21.5
5A9s2,Yes,"hd2160,",16:01:50,14,8,8,2.828427125,8,8,8,11,-81,-81,-87,-81,-84,-81,-81,-3,-3,-3,-3,-3,-3,-3,19,19,17,19,18,19,19
4A9s2,Yes,"large,",16:01:54,11,13,11,0.9428090416,11,11,11,12,-84,-84,-91,-84,-87.5,-84,-84,-16,-16,-15,-16,-16,-16,-15.5,3,3,4,3,3,3,3.5
4A9s2,Yes,"large,",16:01:57,11,11,14,1.414213562,11,11,11,12.5,-91,-91,-80,-91,-91,-91,-85.5,-15,-15,-13,-15,-15,-15,-14,4,4,10,4,4,4,7
4A9s2,Yes,"hd2160,",16:02:05,14,14,15,0.4714045208,14,14,14,14.5,-75,-75,-77,-75,-76,-75,-75,-10,-10,-9,-10,-10,-10,-9.5,13,13,11,13,12,13,13
4A9s2,Yes,"unknown,",16:02:52,11,11,11,0,11,11,11,11,-82,-79,-79,-79,-80.5,-79,-79,-11,-9,-9,-9,-10,-9,-9,1,2,2,2,1.5,2,2
4A9s2,Yes,"hd2160,",16:03:12,10,10,8,0.9428090416,10,9,10,10,-82,-82,-82,-82,-82,-82,-82,-15,-12,-12,-12,-13.5,-12,-12,-1,-2,-2,-2,-2,-2,-1.5
4A9s2,Yes,"unknown,",16:08:43,,,,0,,0,0,0,,,,,0,0,0,,,,,0,0,0,,,,,0,0,0
5Mr9s,Yes,"unknown,",16:09:16,8,8,5,1.414213562,8,6.5,8,8,-90,-90,-92,-90,-91,-90,-90,-3,-3,-3,-3,-3,-3,-3,18,18,18,18,18,18,18
4Mr9s,Yes,"unknown,",16:09:15,4,4,4,0,4,4,4,4,-84,-84,-82,-84,-84,-84,-83,-19,-19,-16,-19,-19,-19,-17.5,-11,-11,-6,-11,-11,-11,-8.5
5Mr9s,Yes,"hd2160,",16:09:44,10,10,10,0,10,10,10,10,-89,-92,-92,-92,-92,-92,-90.5,-3,-3,-3,-3,-3,-3,-3,13,13,13,13,13,13,13
4Mr9s,Yes,"hd2160,",16:09:54,10,10,11,0.4714045208,10,10,10,10.5,-81,-81,-86,-81,-83.5,-81,-81,-13,-13,-13,-13,-13,-13,-13,-3,-3,0,-3,-3,-3,-1.5
4Mr9s,Yes,"hd2160,",16:10:22,9,9,9,0,9,9,9,9,-90,-90,-90,-90,-90,-90,-90,-16,-16,-16,-16,-16,-16,-16,-2,-2,-1,-2,-2,-2,-1.5
4Mr9s,Yes,"hd2160,",16:10:37,9,9,9,0,9,9,9,9,-92,-91,-91,-91,-91.5,-91,-91,-16,-16,-16,-16,-16,-16,-16,-1,-1,-1,-1,-1,-1,-1
4Mr9s,Yes,"hd2160,",16:11:16,7,15,15,3.771236166,15,11,15,15,-94,-82,-82,-82,-88,-82,-82,-17,-14,-14,-14,-15.5,-14,-14,-9,5,5,5,-2,5,5
4Mr9s,Yes,"hd2160,",16:11:17,15,15,11,1.885618083,15,13,15,15,-82,-82,-87,-82,-84.5,-82,-82,-14,-14,-14,-14,-14,-14,-14,5,5,8,5,5,5,6.5
4Mr9s,Yes,"hd2160,",16:11:20,11,12,12,0.4714045208,12,11.5,12,12,-87,-88,-88,-88,-88,-88,-87.5,-14,-15,-15,-15,-15,-15,-14.5,8,10,10,10,9,10,10
4Mr9s,Yes,"hd2160,",16:11:25,10,11,11,0.4714045208,11,10.5,11,11,-89,-89,-90,-89,-89.5,-89,-89,-16,-16,-16,-16,-16,-16,-16,2,2,1,2,1.5,2,2
4Mr9s,Yes,"hd2160,",16:11:30,10,11,11,0.4714045208,11,10.5,11,11,-93,-96,-96,-96,-96,-96,-94.5,-16,-17,-17,-17,-17,-17,-16.5,0,-2,-2,-2,-2,-2,-1
4Mr9s,Yes,"hd2160,",16:11:34,10,10,10,0,10,10,10,10,-98,-98,-97,-98,-98,-98,-97.5,-17,-17,-18,-17,-17.5,-17,-17,-2,-2,-3,-2,-2.5,-2,-2
4Mr9s,Yes,"hd2160,",16:11:36,10,12,12,0.9428090416,12,11,12,12,-97,-97,-97,-97,-97,-97,-97,-18,-18,-14,-18,-18,-18,-16,-3,-3,-2,-3,-3,-3,-2.5
4Mr9s,Yes,"hd2160,",16:11:39,12,12,12,0,12,12,12,12,-97,-97,-97,-97,-97,-97,-97,-14,-15,-15,-15,-15,-15,-14.5,-2,0,0,0,-1,0,0
4Mr9s,Yes,"hd2160,",16:11:41,12,12,12,0,12,12,12,12,-97,-97,-97,-97,-97,-97,-97,-15,-15,-16,-15,-15.5,-15,-15,0,0,-4,0,-2,0,0
4Mr9s,Yes,"hd2160,",16:11:57,9,9,10,0.4714045208,9,9,9,9.5,-96,-96,-103,-96,-99.5,-96,-96,-16,-16,-17,-16,-16.5,-16,-16,0,0,-2,0,-1,0,0
4Mr9s,Yes,"hd2160,",16:12:01,8,8,8,0,8,8,8,8,-101,-101,-102,-101,-101.5,-101,-101,-18,-18,-18,-18,-18,-18,-18,-3,-3,-4,-3,-3.5,-3,-3
4Mr9s,Yes,"hd2160,",16:12:06,9,9,10,0.4714045208,9,9,9,9.5,-99,-100,-100,-100,-100,-100,-99.5,-17,-18,-18,-18,-18,-18,-17.5,-2,-2,-2,-2,-2,-2,-2
4Mr9s,Yes,"hd2160,",16:12:10,10,11,11,0.4714045208,11,10.5,11,11,-98,-103,-103,-103,-103,-103,-100.5,-18,-18,-18,-18,-18,-18,-18,-2,-1,-1,-1,-1.5,-1,-1
4Mr9s,Yes,"hd2160,",16:12:15,11,11,11,0,11,11,11,11,-100,-100,-98,-100,-100,-100,-99,-17,-17,-17,-17,-17,-17,-17,-1,-1,-2,-1,-1.5,-1,-1
4Mr9s,Yes,"hd2160,",16:12:17,11,11,11,0,11,11,11,11,-98,-98,-100,-98,-99,-98,-98,-17,-17,-20,-17,-18.5,-17,-17,-2,-2,-1,-2,-2,-2,-1.5
5Mu9s,Yes,"unknown,",16:14:46,6,8,8,0.9428090416,8,7,8,8,-100,-98,-96,-100,-99,-98,-97,-3,-3,-3,-3,-3,-3,-3,2,1,3,2,1.5,2,2.5
4Mu9s,Yes,"unknown,",16:15:20,5,5,5,0,5,5,5,5,-97,-97,-97,-97,-97,-97,-97,-11,-13,-13,-13,-13,-13,-12,4,0,0,0,0,0,2
5Mu9s,Yes,"hd2160,",16:15:35,15,15,15,0,15,15,15,15,-107,-106,-106,-106,-106.5,-106,-106,-6,-6,-6,-6,-6,-6,-6,4,4,4,4,4,4,4
4Mu9s,Yes,"hd2160,",16:15:46,5,9,7,1.632993162,5,6,7,8,-104,-104,-104,-104,-104,-104,-104,-15,-15,-15,-15,-15,-15,-15,0,0,8,0,0,0,4
4Mu9s,Yes,"hd2160,",16:16:08,8,6,6,0.9428090416,6,6,6,7,-108,-103,-103,-103,-105.5,-103,-103,-16,-14,-14,-14,-15,-14,-14,-4,-2,-2,-2,-3,-2,-2
4Mu9s,Yes,"hd2160,",16:16:11,8,6,8,0.9428090416,8,7,8,8,-103,-102,-102,-102,-102.5,-102,-102,-14,-15,-15,-15,-15,-15,-14.5,-2,-2,-2,-2,-2,-2,-2
4Mu9s,Yes,"hd2160,",16:16:15,8,8,8,0,8,8,8,8,-105,-107,-107,-107,-107,-107,-106,-14,-15,-15,-15,-15,-15,-14.5,-3,-3,-3,-3,-3,-3,-3
4Mu9s,Yes,"hd2160,",16:16:18,8,7,7,0.4714045208,7,7,7,7.5,-107,-107,-107,-107,-107,-107,-107,-14,-14,-14,-14,-14,-14,-14,-4,-4,-4,-4,-4,-4,-4
4Mu9s,Yes,"hd2160,",16:16:21,7,9,8,0.8164965809,7,7.5,8,8.5,-107,-105,-105,-105,-106,-105,-105,-14,-15,-15,-15,-15,-15,-14.5,-4,-2,-2,-2,-3,-2,-2
4Mu9s,Yes,"hd2160,",16:16:25,8,9,9,0.4714045208,9,8.5,9,9,-101,-102,-102,-102,-102,-102,-101.5,-13,-15,-15,-15,-15,-15,-14,-1,0,0,0,-0.5,0,0
4Mu9s,Yes,"hd2160,",16:16:26,9,9,7,0.9428090416,9,8,9,9,-102,-102,-101,-102,-102,-102,-101.5,-15,-15,-15,-15,-15,-15,-15,0,0,1,0,0,0,0.5
4Mu9s,Yes,"hd2160,",16:16:31,6,6,6,0,6,6,6,6,-105,-106,-106,-106,-106,-106,-105.5,-14,-16,-16,-16,-16,-16,-15,1,-2,-2,-2,-2,-2,-0.5
4Mu9s,Yes,"hd2160,",16:16:34,6,6,7,0.4714045208,6,6,6,6.5,-106,-106,-105,-106,-106,-106,-105.5,-16,-16,-15,-16,-16,-16,-15.5,-4,-4,-2,-4,-4,-4,-3
4Mu9s,Yes,"hd2160,",16:16:40,10,12,8,1.632993162,10,9,10,11,-96,-97,-97,-97,-97,-97,-96.5,-14,-10,-10,-10,-12,-10,-10,3,9,9,9,6,9,9
4Mu9s,Yes,"hd2160,",16:16:51,7,6,4,1.247219129,7,5,6,6.5,-105,-105,-113,-105,-109,-105,-105,-13,-13,-16,-13,-14.5,-13,-13,3,3,-2,3,0.5,3,3
4Mu9s,Yes,"hd2160,",16:16:54,4,6,9,2.054804668,4,5,6,7.5,-113,-113,-101,-113,-113,-113,-107,-16,-16,-15,-16,-16,-16,-15.5,-2,-2,-14,-2,-8,-2,-2
4Mu9s,Yes,"hd2160,",16:16:59,10,7,7,1.414213562,7,7,7,8.5,-106,-102,-102,-102,-104,-102,-102,-15,-14,-14,-14,-14.5,-14,-14,-3,2,2,2,-0.5,2,2
4Mu9s,Yes,"hd2160,",16:17:03,7,7,7,0,7,7,7,7,-106,-100,-100,-100,-103,-100,-100,-14,-13,-13,-13,-13.5,-13,-13,3,4,4,4,3.5,4,4
4Mu9s,Yes,"hd2160,",16:17:24,8,8,10,0.9428090416,8,8,8,9,-93,-93,-91,-93,-93,-93,-92,-13,-13,-13,-13,-13,-13,-13,6,6,6,6,6,6,6
4Mu9s,Yes,"hd2160,",16:17:29,9,9,9,0,9,9,9,9,-88,-88,-96,-88,-92,-88,-88,-10,-10,-13,-10,-11.5,-10,-10,8,8,8,8,8,8,8
4Mu9s,Yes,"hd2160,",16:18:04,7,7,9,0.9428090416,7,7,7,8,-99,-99,-103,-99,-101,-99,-99,-14,-14,-14,-14,-14,-14,-14,7,7,7,7,7,7,7
4Mu9s,Yes,"hd2160,",16:18:06,9,9,9,0,9,9,9,9,-103,-103,-106,-103,-104.5,-103,-103,-14,-14,-14,-14,-14,-14,-14,7,7,7,7,7,7,7
4Mu9s,Yes,"hd2160,",16:18:13,9,9,9,0,9,9,9,9,-104,-105,-105,-105,-105,-105,-104.5,-13,-13,-13,-13,-13,-13,-13,8,9,9,9,8.5,9,9
4Mu9s,Yes,"hd2160,",16:18:17,9,7,7,0.9428090416,7,7,7,8,-105,-105,-105,-105,-105,-105,-105,-14,-12,-12,-12,-13,-12,-12,7,6,6,6,6,6,6.5
4Mu9s,Yes,"hd2160,",16:18:21,7,7,7,0,7,7,7,7,-109,-107,-107,-107,-108,-107,-107,-13,-14,-14,-14,-14,-14,-13.5,4,6,6,6,5,6,6
4Mu9s,Yes,"hd2160,",16:18:31,12,12,12,0,12,12,12,12,-104,-108,-108,-108,-108,-108,-106,-13,-13,-13,-13,-13,-13,-13,8,7,7,7,7,7,7.5
4Mu9s,Yes,"hd2160,",16:18:35,12,12,9,1.414213562,12,10.5,12,12,-108,-108,-108,-108,-108,-108,-108,-13,-13,-13,-13,-13,-13,-13,7,7,7,7,7,7,7
4Mu9s,Yes,"hd2160,",16:18:38,9,9,9,0,9,9,9,9,-104,-104,-104,-104,-104,-104,-104,-14,-14,-13,-14,-14,-14,-13.5,7,7,6,7,6.5,7,7
4Mu9s,Yes,"hd2160,",16:18:44,12,9,9,1.414213562,9,9,9,10.5,-102,-104,-104,-104,-104,-104,-103,-14,-13,-13,-13,-13.5,-13,-13,7,7,7,7,7,7,7
4Mu9s,Yes,"hd2160,",16:18:49,9,9,9,0,9,9,9,9,-102,-102,-101,-102,-102,-102,-101.5,-15,-15,-13,-15,-15,-15,-14,6,6,5,6,5.5,6,6
4Mu9s,Yes,"hd2160,",16:18:54,9,9,9,0,9,9,9,9,-106,-103,-103,-103,-104.5,-103,-103,-14,-14,-14,-14,-14,-14,-14,5,6,6,6,5.5,6,6
4Mu9s,Yes,"hd2160,",16:18:58,9,9,8,0.4714045208,9,8.5,9,9,-104,-102,-102,-102,-103,-102,-102,-13,-14,-14,-14,-14,-14,-13.5,5,4,4,4,4,4,4.5
4Mu9s,Yes,"hd2160,",16:19:02,8,8,8,0,8,8,8,8,-106,-106,-106,-106,-106,-106,-106,-15,-14,-14,-14,-14.5,-14,-14,4,3,3,3,3,3,3.5
4Mu9s,Yes,"hd2160,",16:19:04,8,8,8,0,8,8,8,8,-106,-106,-106,-106,-106,-106,-106,-14,-13,-13,-13,-13.5,-13,-13,3,4,4,4,3.5,4,4
4Mu9s,Yes,"hd2160,",16:19:08,8,9,9,0.4714045208,9,8.5,9,9,-107,-107,-98,-107,-107,-107,-102.5,-14,-14,-13,-14,-14,-14,-13.5,6,6,6,6,6,6,6
4Mu9s,Yes,"hd2160,",16:19:14,10,10,9,0.4714045208,10,9.5,10,10,-98,-98,-98,-98,-98,-98,-98,-14,-14,-14,-14,-14,-14,-14,5,5,3,5,4,5,5
4Mu9s,Yes,"hd2160,",16:19:29,10,11,11,0.4714045208,11,10.5,11,11,-89,-95,-95,-95,-95,-95,-92,-14,-14,-14,-14,-14,-14,-14,0,3,3,3,1.5,3,3
4Mu9s,Yes,"hd2160,",16:19:32,14,14,14,0,14,14,14,14,-93,-93,-90,-93,-93,-93,-91.5,-15,-15,-14,-15,-15,-15,-14.5,2,2,2,2,2,2,2
5Py9s,Yes,"unknown,",16:22:47,11,11,13,0.9428090416,11,11,11,12,-82,-82,-82,-82,-82,-82,-82,-7,-7,-7,-7,-7,-7,-7,3,3,3,3,3,3,3
4Py9s,Yes,"unknown,",16:22:45,9,9,10,0.4714045208,9,9,9,9.5,-92,-96,-96,-96,-96,-96,-94,-14,-14,-14,-14,-14,-14,-14,1,6,6,6,3.5,6,6
5Py9s,Yes,"medium,",16:22:49,13,13,13,0,13,13,13,13,-82,-82,-82,-82,-82,-82,-82,-7,-7,-7,-7,-7,-7,-7,3,3,3,3,3,3,3
5Py9s,Yes,"medium,",16:22:52,13,9,9,1.885618083,9,9,9,11,-82,-82,-83,-82,-82.5,-82,-82,-10,-10,-9,-10,-10,-10,-9.5,4,4,4,4,4,4,4
5Py9s,Yes,"large,",16:22:55,11,11,10,0.4714045208,11,10.5,11,11,-83,-83,-83,-83,-83,-83,-83,-9,-9,-9,-9,-9,-9,-9,4,4,5,4,4,4,4.5
5Py9s,Yes,"hd2160,",16:23:03,10,10,9,0.4714045208,10,9.5,10,10,-81,-81,-83,-81,-82,-81,-81,-6,-6,-7,-6,-6.5,-6,-6,5,5,4,5,4.5,5,5
4Py9s,Yes,"hd2160,",16:23:09,9,9,9,0,9,9,9,9,-99,-99,-100,-99,-99.5,-99,-99,-14,-14,-13,-14,-14,-14,-13.5,10,10,2,10,6,10,10
4Py9s,Yes,"hd2160,",16:23:48,10,10,14,1.885618083,10,10,10,12,-94,-94,-93,-94,-94,-94,-93.5,-14,-14,-14,-14,-14,-14,-14,5,5,3,5,4,5,5
4Py9s,Yes,"hd2160,",16:23:53,10,15,8,2.943920289,10,9,10,12.5,-91,-95,-95,-95,-95,-95,-93,-15,-14,-14,-14,-14.5,-14,-14,4,5,5,5,4.5,5,5
4Py9s,Yes,"hd2160,",16:23:59,8,9,12,1.699673171,8,8.5,9,10.5,-92,-92,-95,-92,-93.5,-92,-92,-13,-13,-13,-13,-13,-13,-13,5,5,4,5,4.5,5,5
4Py9s,Yes,"hd2160,",16:24:05,10,10,10,0,10,10,10,10,-91,-91,-91,-91,-91,-91,-91,-13,-13,-12,-13,-13,-13,-12.5,4,4,4,4,4,4,4
4Py9s,Yes,"hd2160,",16:24:09,9,9,9,0,9,9,9,9,-95,-95,-95,-95,-95,-95,-95,-13,-13,-16,-13,-14.5,-13,-13,5,5,3,5,4,5,5
4Py9s,Yes,"hd2160,",16:24:13,9,9,9,0,9,9,9,9,-93,-92,-92,-92,-92.5,-92,-92,-13,-13,-13,-13,-13,-13,-13,3,5,5,5,4,5,5
4Py9s,Yes,"hd2160,",16:24:18,9,9,7,0.9428090416,9,8,9,9,-93,-95,-95,-95,-95,-95,-94,-15,-14,-14,-14,-14.5,-14,-14,4,3,3,3,3,3,3.5
4Py9s,Yes,"hd2160,",16:24:27,7,9,8,0.8164965809,7,7.5,8,8.5,-94,-94,-91,-94,-94,-94,-92.5,-14,-14,-13,-14,-14,-14,-13.5,2,2,4,2,2,2,3
4Py9s,Yes,"hd2160,",16:24:48,7,6,5,0.8164965809,7,5.5,6,6.5,-98,-98,-92,-98,-98,-98,-95,-15,-15,-11,-15,-15,-15,-13,0,0,0,0,0,0,0
4Py9s,Yes,"hd2160,",16:24:52,5,5,5,0,5,5,5,5,-97,-97,-98,-97,-97.5,-97,-97,-16,-16,-16,-16,-16,-16,-16,-3,-3,-2,-3,-3,-3,-2.5
4Py9s,Yes,"hd2160,",16:24:53,5,5,5,0,5,5,5,5,-97,-98,-98,-98,-98,-98,-97.5,-16,-16,-16,-16,-16,-16,-16,-3,-2,-2,-2,-2.5,-2,-2
4Py9s,Yes,"hd2160,",16:24:57,7,7,7,0,7,7,7,7,-98,-95,-95,-95,-96.5,-95,-95,-15,-14,-14,-14,-14.5,-14,-14,-1,0,0,0,-0.5,0,0
4Py9s,Yes,"hd2160,",16:25:01,8,8,8,0,8,8,8,8,-95,-95,-95,-95,-95,-95,-95,-13,-14,-14,-14,-14,-14,-13.5,0,1,1,1,0.5,1,1
4Py9s,Yes,"hd2160,",16:25:04,8,8,8,0,8,8,8,8,-97,-97,-96,-97,-97,-97,-96.5,-15,-15,-13,-15,-15,-15,-14,0,0,1,0,0,0,0.5
4Py9s,Yes,"hd2160,",16:25:13,10,9,7,1.247219129,10,8,9,9.5,-95,-95,-97,-95,-96,-95,-95,-14,-14,-14,-14,-14,-14,-14,1,1,1,1,1,1,1
4Py9s,Yes,"hd2160,",16:25:21,7,7,7,0,7,7,7,7,-95,-95,-95,-95,-95,-95,-95,-14,-12,-12,-12,-13,-12,-12,0,0,0,0,0,0,0
4Py9s,Yes,"hd2160,",16:25:25,7,7,7,0,7,7,7,7,-96,-94,-94,-94,-95,-94,-94,-15,-15,-15,-15,-15,-15,-15,-1,-1,-1,-1,-1,-1,-1
4Py9s,Yes,"hd2160,",16:25:45,6,6,7,0.4714045208,6,6,6,6.5,-93,-91,-91,-91,-92,-91,-91,-13,-13,-13,-13,-13,-13,-13,-1,2,2,2,0.5,2,2
4Py9s,Yes,"hd2160,",16:26:01,9,9,9,0,9,9,9,9,-90,-90,-87,-90,-90,-90,-88.5,-11,-11,-12,-11,-11.5,-11,-11,4,4,4,4,4,4,4
4Py9s,Yes,"hd2160,",16:26:04,9,9,9,0,9,9,9,9,-87,-86,-86,-86,-86.5,-86,-86,-12,-13,-13,-13,-13,-13,-12.5,4,6,6,6,5,6,6
4Py9s,Yes,"hd2160,",16:26:16,12,10,11,0.8164965809,12,10.5,11,11.5,-81,-87,-87,-87,-87,-87,-84,-11,-12,-12,-12,-12,-12,-11.5,6,3,3,3,3,3,4.5
4Py9s,Yes,"hd2160,",16:26:25,7,3,3,1.885618083,3,3,3,5,-87,-87,-92,-87,-89.5,-87,-87,-15,-15,-18,-15,-16.5,-15,-15,-4,-4,-5,-4,-4.5,-4,-4
4Py9s,Yes,"hd2160,",16:26:30,8,8,8,0,8,8,8,8,-87,-84,-84,-84,-85.5,-84,-84,-14,-14,-14,-14,-14,-14,-14,-6,0,0,0,-3,0,0
4Py9s,Yes,"hd2160,",16:26:34,8,7,7,0.4714045208,7,7,7,7.5,-85,-79,-79,-79,-82,-79,-79,-13,-11,-11,-11,-12,-11,-11,3,7,7,7,5,7,7
4Py9s,Yes,"hd2160,",16:26:40,9,8,8,0.4714045208,8,8,8,8.5,-84,-84,-84,-84,-84,-84,-84,-13,-13,-14,-13,-13.5,-13,-13,9,9,6,9,7.5,9,9
4Py9s,Yes,"hd2160,",16:26:46,8,11,11,1.414213562,11,9.5,11,11,-84,-84,-86,-84,-85,-84,-84,-15,-15,-13,-15,-15,-15,-14,4,4,5,4,4,4,4.5
4Py9s,Yes,"hd2160,",16:26:48,11,11,8,1.414213562,11,9.5,11,11,-86,-86,-87,-86,-86.5,-86,-86,-13,-13,-13,-13,-13,-13,-13,5,5,5,5,5,5,5
4Py9s,Yes,"hd2160,",16:27:05,11,11,15,1.885618083,11,11,11,13,-81,-81,-80,-81,-81,-81,-80.5,-12,-12,-12,-12,-12,-12,-12,5,5,7,5,5,5,6
4Py9s,Yes,"hd2160,",16:27:19,15,11,11,1.885618083,11,11,11,13,-78,-85,-85,-85,-85,-85,-81.5,-10,-14,-14,-14,-14,-14,-12,7,7,7,7,7,7,7
4Py9s,Yes,"hd2160,",16:27:24,10,10,8,0.9428090416,10,9,10,10,-81,-81,-84,-81,-82.5,-81,-81,-12,-12,-14,-12,-13,-12,-12,5,5,5,5,5,5,5
4Py9s,Yes,"hd2160,",16:27:30,8,8,8,0,8,8,8,8,-86,-86,-87,-86,-86.5,-86,-86,-13,-13,-13,-13,-13,-13,-13,4,4,6,4,4,4,5
4Py9s,Yes,"hd2160,",16:27:39,9,9,11,0.9428090416,9,9,9,10,-84,-85,-85,-85,-85,-85,-84.5,-13,-13,-13,-13,-13,-13,-13,5,5,5,5,5,5,5
4Py9s,Yes,"hd2160,",16:27:46,9,9,9,0,9,9,9,9,-83,-83,-86,-83,-84.5,-83,-83,-13,-13,-13,-13,-13,-13,-13,9,9,7,9,8,9,9
4Py9s,Yes,"hd2160,",16:27:51,9,7,7,0.9428090416,7,7,7,8,-85,-85,-85,-85,-85,-85,-85,-12,-13,-13,-13,-13,-13,-12.5,7,6,6,6,6,6,6.5
4Py9s,Yes,"hd2160,",16:27:53,7,7,9,0.9428090416,7,7,7,8,-85,-87,-87,-87,-87,-87,-86,-13,-12,-12,-12,-12.5,-12,-12,6,4,4,4,4,4,5
4Py9s,Yes,"hd2160,",16:28:00,8,8,8,0,8,8,8,8,-90,-90,-90,-90,-90,-90,-90,-14,-14,-14,-14,-14,-14,-14,5,5,5,5,5,5,5
4Py9s,Yes,"hd2160,",16:28:05,8,8,8,0,8,8,8,8,-90,-90,-91,-90,-90.5,-90,-90,-13,-13,-16,-13,-14.5,-13,-13,4,4,4,4,4,4,4
4Py9s,Yes,"hd2160,",16:28:10,15,7,7,3.771236166,7,7,7,11,-88,-91,-91,-91,-91,-91,-89.5,-11,-16,-16,-16,-16,-16,-13.5,0,2,2,2,1,2,2
4Py9s,Yes,"hd2160,",16:28:29,11,11,9,0.9428090416,11,10,11,11,-83,-86,-86,-86,-86,-86,-84.5,-6,-9,-9,-9,-9,-9,-7.5,11,10,10,10,10,10,10.5
4Py9s,Yes,"hd2160,",16:28:35,15,14,9,2.624669291,15,11.5,14,14.5,-85,-85,-86,-85,-85.5,-85,-85,-11,-11,-10,-11,-11,-11,-10.5,11,11,8,11,9.5,11,11
4Py9s,Yes,"hd2160,",16:28:38,9,9,9,0,9,9,9,9,-86,-90,-90,-90,-90,-90,-88,-10,-10,-10,-10,-10,-10,-10,8,7,7,7,7,7,7.5
4Py9s,Yes,"hd2160,",16:28:49,9,9,9,0,9,9,9,9,-92,-92,-92,-92,-92,-92,-92,-12,-12,-11,-12,-12,-12,-11.5,6,6,5,6,5.5,6,6
